frontal_theta,frontal_alpha,frontal_beta,frontal_delta,frontal_gamma,parietal_theta,parietal_alpha,parietal_beta,global_alpha,global_beta,global_theta,roi_ab_ratio,theta_beta_ratio,global_ab_ratio,roi_alpha_rel,roi_beta_rel,global_alpha_rel,global_beta_rel,subject,session,task,workload,epoch,filename,ica_components_removed
2.2734372107201715e-11,5.2469783571465474e-12,6.0570430636290466e-12,1.2877243573829047e-10,1.914253935031398e-12,5.128567157540557e-11,5.4369138475029245e-11,2.16653677330632e-11,2.6299332693381988e-11,1.2746325064815111e-11,3.4970643307860506e-11,8.976184898123252,3.753377987968362,2.0632874620449253,0.8997612804682357,0.10023871953176437,0.6735533271394514,0.3264466728605486,sub-04,ses-S3,PVT,Low-Medium,19,PVT,5
2.159518626171722e-11,4.502249611500709e-12,5.409065610374032e-12,2.00279704679396e-10,2.4306103711788288e-12,5.568828273434337e-11,4.631557878430982e-11,2.217059483731079e-11,2.24222478284189e-11,1.2592578136204072e-11,3.620651332141414e-11,8.562584024767844,3.992406048893153,1.7805923128603989,0.8954257554851365,0.10457424451486348,0.6403643945302795,0.3596356054697205,sub-04,ses-S3,PVT,Low-Medium,20,PVT,5
4.777533713545814e-11,5.646483098375699e-12,6.727729777431637e-12,2.5399004658354145e-10,3.4604901356135112e-12,9.320170302040587e-11,2.413490623191813e-11,2.270139610940551e-11,1.357009301275103e-11,1.3573586776849012e-11,6.724377965757858e-11,3.5873774706111665,7.101256845321267,0.9997426056829768,0.7820105264050199,0.21798947359498022,0.499935643138199,0.5000643568618011,sub-04,ses-S3,N-Back,Medium,0,oneBACK,5
3.828634384850597e-11,5.157477629191035e-12,6.43917094722396e-12,2.763292480678652e-10,2.2875326340439513e-12,1.0449606170149913e-10,7.031629501210018e-11,2.8453120619173682e-11,3.3082685079009245e-11,1.5873720806630982e-11,6.666193721407446e-11,10.920085145808216,5.945849886934884,2.0841166026549685,0.9161079817998063,0.08389201820019358,0.6757580439276687,0.32424195607233136,sub-04,ses-S3,N-Back,Medium,1,oneBACK,5
2.720683700864001e-11,4.638465457658051e-12,7.234960955572053e-12,1.495675424306131e-10,1.8739560635005585e-12,6.250346418649522e-11,3.312477933051085e-11,1.9835397373136846e-11,1.6846885688880677e-11,1.2635147991671248e-11,4.233396294200653e-11,4.5784323556023585,3.7604677033794474,1.3333350507636075,0.8207381686728331,0.17926183132716683,0.5714288868747162,0.4285711131252839,sub-04,ses-S3,N-Back,Medium,2,oneBACK,5
3.363427003040477e-11,5.181719629024507e-12,6.512557944637009e-12,1.8053293272189707e-10,2.3061889586937128e-12,7.70209261971377e-11,3.6240193518386985e-11,2.3774825681207257e-11,1.8492494153037e-11,1.3910672688881401e-11,5.2228551244718884e-11,5.564663504948962,5.164525262781281,1.329374543318655,0.8476692675494911,0.15233073245050885,0.570700210977964,0.4292997890220359,sub-04,ses-S3,N-Back,Medium,3,oneBACK,5
2.787320748619354e-11,5.2466364439028476e-12,5.69543197800098e-12,1.4360360815291965e-10,2.0828319807075033e-12,6.197907684706296e-11,6.976220872166827e-11,2.1331763331452766e-11,3.289616742008803e-11,1.239671684376603e-11,4.2490008640851864e-11,12.248800265042208,4.893958455452691,2.6536193279780056,0.9245214676049904,0.0754785323950096,0.726298798470222,0.27370120152977795,sub-04,ses-S3,N-Back,Medium,4,oneBACK,5
1.7876390458797967e-11,5.130053383066398e-12,6.715252067160663e-12,1.327450773971277e-10,1.6252360275329752e-12,4.6840757350987734e-11,4.3625096508599336e-11,2.5365039267469757e-11,2.16279290082948e-11,1.4708018010150275e-11,3.028969055545073e-11,6.496419802606883,2.6620579957405006,1.4704856217451574,0.8666029883155356,0.1333970116844643,0.595221283136391,0.40477871686360894,sub-04,ses-S3,N-Back,Medium,5,oneBACK,5
2.0329924230065076e-11,4.2250966202814576e-12,5.810685151898811e-12,8.907113323049977e-11,1.651935059067811e-12,5.6286103457148474e-11,4.593649861680287e-11,2.4045742720090228e-11,2.2101411761647778e-11,1.3625709823980849e-11,3.573971532738653e-11,7.905521881837252,3.498713783076283,1.6220374605915902,0.8877101181414766,0.11228988185852339,0.6186171955856125,0.38138280441438766,sub-04,ses-S3,N-Back,Medium,6,oneBACK,5
2.5253824112316025e-11,5.118744688843935e-12,6.000143845464009e-12,1.3646795649725348e-10,2.132340534900302e-12,7.059147137385601e-11,6.695775386655764e-11,2.602842914908544e-11,3.162117719357837e-11,1.4583694689873193e-11,4.468424436726173e-11,11.159358107252109,4.208869780914906,2.1682555666456644,0.9177588166102635,0.0822411833897365,0.6843688967115956,0.31563110328840444,sub-04,ses-S3,N-Back,Medium,7,oneBACK,5
2.3002138427286018e-11,4.787058808005003e-12,6.37876889100986e-12,1.5684931641009857e-10,1.9771057729901315e-12,6.916264697878384e-11,6.243422815344283e-11,2.8349239377766672e-11,2.9492988527478355e-11,1.5794684813905634e-11,4.2785213520785085e-11,9.787817872103295,3.60604668711307,1.8672730019603012,0.9073028473547051,0.09269715264529495,0.6512365584594426,0.3487634415405574,sub-04,ses-S3,N-Back,Medium,8,oneBACK,5
2.4271513627894487e-11,5.412497345143635e-12,7.121144039255355e-12,1.2743345348133168e-10,2.0160501972799395e-12,6.626527481691944e-11,6.87255875508954e-11,2.7943209384037415e-11,3.254667886189439e-11,1.604488632987624e-11,4.226883985176232e-11,9.650919455082656,3.4083727971373143,2.0284767490867877,0.9061113921462625,0.0938886078537376,0.6698009980424839,0.330199001957516,sub-04,ses-S3,N-Back,Medium,9,oneBACK,5
6.341617705723569e-11,8.033811033389914e-12,6.112455065639844e-12,4.2851576812818526e-10,2.7774072084926823e-12,1.223120153083016e-10,2.1347069912641948e-11,1.8825426861001298e-11,1.3739493410212214e-11,1.1560871549366182e-11,8.865725059340679e-11,3.4923888492270434,10.374910960690615,1.1884478909347864,0.7774012816873457,0.22259871831265435,0.5430551469183695,0.4569448530816305,sub-04,ses-S3,N-Back,High,0,twoBACK,3
3.420432834888244e-11,3.990594150609274e-12,6.752800609224245e-12,2.2672891157355e-10,2.3233549279306926e-12,7.081447511005887e-11,1.750053473808271e-11,1.8411741649941965e-11,9.78056868809789e-12,1.1749489626674697e-11,4.9894391246529475e-11,2.5915965465020823,5.065206323752509,0.8324249817535228,0.7215722904695637,0.2784277095304364,0.4542750672155436,0.5457249327844564,sub-04,ses-S3,N-Back,High,1,twoBACK,3
3.1314309870465584e-11,4.947045203597899e-12,6.289750584040518e-12,4.286344080372913e-10,2.3842682351413402e-12,6.200429800805381e-11,2.3578650375970698e-11,1.888647254073803e-11,1.2932018848900528e-11,1.168834570833945e-11,4.446716192943197e-11,3.748741712556723,4.978625058666374,1.1064028367738763,0.7894179004607096,0.21058209953929036,0.5252570009203085,0.4747429990796916,sub-04,ses-S3,N-Back,High,2,twoBACK,3
2.964667924140457e-11,4.795139710712708e-12,6.237148846914578e-12,1.9295300224986195e-10,3.989092832726167e-12,5.628871915667021e-11,1.784163246149065e-11,1.679006722315092e-11,1.0386493746760398e-11,1.0759828151015868e-11,4.1064696347946986e-11,2.8605429979944494,4.7532422215753805,0.9653029398782524,0.7409690811578838,0.25903091884211615,0.491172592423869,0.508827407576131,sub-04,ses-S3,N-Back,High,3,twoBACK,3
3.634075899413103e-11,3.8353725940042095e-12,5.740141404792971e-12,2.9553366539398804e-10,1.8250101274489924e-12,7.398487961227619e-11,2.3437752329183288e-11,1.796004159532938e-11,1.2236392480509529e-11,1.0977241486451434e-11,5.2473953544764674e-11,4.0831315252291445,6.330986718164608,1.1147055929863792,0.8032708783873304,0.19672912161266978,0.527120936684239,0.472879063315761,sub-04,ses-S3,N-Back,High,4,twoBACK,3
2.5824121593746762e-11,3.748094065398151e-12,5.780092556240406e-12,2.562429031660171e-10,1.884595507366334e-12,5.918945437196708e-11,2.4364391264669312e-11,1.6635296741146464e-11,1.2583650007942936e-11,1.0432322921200146e-11,4.012354992726975e-11,4.21522510714203,4.467769562939968,1.2062174554020897,0.8082537226186953,0.19174627738130468,0.5467355234854911,0.45326447651450885,sub-04,ses-S3,N-Back,High,5,twoBACK,3
2.2189109162429598e-11,3.9401699748740886e-12,6.7387587080709005e-12,1.3868704373730906e-10,2.3603213850606005e-12,4.4643202268220617e-11,2.2847109302619305e-11,1.792546757577629e-11,1.2043143972479181e-11,1.153306250851607e-11,3.181229192205432e-11,3.390403231867569,3.2927591153922853,1.0442277550812253,0.7722304883657293,0.2277695116342707,0.5108177170991077,0.4891822829008924,sub-04,ses-S3,N-Back,High,6,twoBACK,3
2.777418040965131e-11,4.944981205369184e-12,5.440338748498584e-12,3.3806478064968183e-10,1.957050702716231e-12,6.734478345409831e-11,3.3761067554739867e-11,1.916498287523489e-11,1.729473249795662e-11,1.1322329088528428e-11,4.4733010285842875e-11,6.205692166513931,5.105229967034016,1.5274889435495491,0.8612208269668847,0.13877917303311527,0.6043503958535137,0.39564960414648626,sub-04,ses-S3,N-Back,High,7,twoBACK,3
3.5214368212473885e-11,4.6914788661096715e-12,5.486814476416785e-12,3.890724647083015e-10,2.5785253207040157e-12,6.930183492122947e-11,2.3417400403910888e-11,1.5587104965504873e-11,1.271687381088162e-11,9.81551040031168e-12,4.982328251622628e-11,4.267940989177355,6.417998706504645,1.2955896629153192,0.8101725129316302,0.18982748706836985,0.564382077444087,0.43561792255591303,sub-04,ses-S3,N-Back,High,8,twoBACK,3
3.169956960764848e-11,3.695668878790383e-12,5.246083189600156e-12,2.6742501221615963e-10,2.0263639353787552e-12,6.249893251676018e-11,2.222943616647715e-11,1.777778688642454e-11,1.1638712002084714e-11,1.0616813345382035e-11,4.489929656869636e-11,4.237339623310744,6.042521336773645,1.0962528607651534,0.8090633657689249,0.19093663423107507,0.5229583135142437,0.4770416864857563,sub-04,ses-S3,N-Back,High,9,twoBACK,3
4.883576898700195e-11,6.9699652393402564e-12,9.256453805975594e-12,2.0788355796801273e-10,7.0567299395335645e-12,1.051818661901556e-10,4.699456657898788e-11,2.7951667006754838e-11,2.412336581347495e-11,1.7268688034880983e-11,7.298409635978209e-11,5.076951450743489,5.275861578380648,1.3969425913971125,0.8354438063056018,0.16455619369439825,0.5828018561691428,0.4171981438308571,sub-04,ses-S3,N-Back,Low,0,zeroBACK,6
4.969426275131082e-11,8.360365084279036e-12,8.300850406533153e-12,2.0447859901646423e-10,2.4100771935103757e-12,1.2866716238449088e-10,1.2954390420890087e-10,3.0562921967601276e-11,6.029616756625982e-11,1.784173821841949e-11,8.353979116553084e-11,15.606100322798714,5.986647188846957,3.3795007430392143,0.9397811659232789,0.060218834076721066,0.7716634706388846,0.22833652936111534,sub-04,ses-S3,N-Back,Low,1,zeroBACK,6
3.4457037184521924e-11,8.043540357169467e-12,7.926416296105097e-12,1.4062869560124531e-10,2.25300361130365e-12,1.0158509524817442e-10,1.2197551660222918e-10,3.0835515045557763e-11,5.6871530176480765e-11,1.7744601474441953e-11,6.322620492608729e-11,15.388482265581462,4.347114243981043,3.2050046465340136,0.9389815369236378,0.06101846307636226,0.762188134364072,0.2378118656359281,sub-04,ses-S3,N-Back,Low,2,zeroBACK,6
2.984227670667711e-11,6.0823783915126144e-12,6.868883655527138e-12,1.5112910690907564e-10,2.2488371168213085e-12,9.423177909106122e-11,1.0409521129236621e-10,2.657595637225164e-11,4.8087878206164165e-11,1.531477196269478e-11,5.743777772855602e-11,15.15460393751241,4.344559931898704,3.1399669758910758,0.9380981419372398,0.06190185806276018,0.7584521794923829,0.2415478205076171,sub-04,ses-S3,N-Back,Low,3,zeroBACK,6
3.374543689188028e-11,4.926652161121829e-12,6.736951675350304e-12,1.3215762256176454e-10,2.080054710264784e-12,1.1156873793046449e-10,9.280806871496768e-11,2.9671446684070386e-11,4.2590116398484335e-11,1.6566020964801766e-11,6.709828019413064e-11,13.775973643174737,5.009006820599704,2.570932180333262,0.9323225647155972,0.06767743528440281,0.7199610775283126,0.28003892247168743,sub-04,ses-S3,N-Back,Low,4,zeroBACK,6
4.086646871401811e-11,5.515099992065449e-12,6.304056936365979e-12,1.5922221348360535e-10,2.5859908017575314e-12,1.271033398075562e-10,1.0709382931399831e-10,2.95255628468339e-11,4.9048841130036674e-11,1.625613089799509e-11,7.782512775410585e-11,16.98808091281824,6.4825665641236885,3.0172518564110478,0.944407632762681,0.055592367237319,0.7510736105817908,0.2489263894182091,sub-04,ses-S3,N-Back,Low,5,zeroBACK,6
3.2576692995896444e-11,4.7217063356560246e-12,6.896641920638567e-12,1.7535118213253924e-10,2.464025166455941e-12,6.706535092260083e-11,4.3195789415917975e-11,2.2591737128157736e-11,2.1210599084339717e-11,1.3623111295289641e-11,4.7357546393055474e-11,6.263307550686702,4.723558707377421,1.5569570434085453,0.8623216774146572,0.13767832258534282,0.6089101291013663,0.3910898708986337,sub-04,ses-S3,N-Back,Low,6,zeroBACK,6
3.063098197623642e-11,4.8855840917543315e-12,6.365407229346542e-12,1.5438679074115441e-10,2.268165102257811e-12,7.968465570939245e-11,6.032279111869722e-11,2.443396219069367e-11,2.864438710330128e-11,1.4109073641352455e-11,5.1653985004731865e-11,9.476658593120336,4.812100918699733,2.030210333536505,0.9045497196351644,0.09545028036483558,0.6699899050133205,0.33001009498667955,sub-04,ses-S3,N-Back,Low,7,zeroBACK,6
3.668911407494017e-11,7.147759518150601e-12,7.0583653220098795e-12,2.472562128695127e-10,2.3441916304926433e-12,1.2844987727900381e-10,1.191360257563477e-10,3.132834864276074e-11,5.514273076309221e-11,1.745978674518882e-11,7.601515544811029e-11,16.87869929101708,5.197961907771146,3.1582705772902537,0.9440675194698063,0.05593248053019365,0.7595154087708135,0.2404845912291865,sub-04,ses-S3,N-Back,Low,8,zeroBACK,6
4.256790892466936e-11,7.808852322589112e-12,6.689843443097834e-12,1.7308876482601398e-10,2.1063951244189606e-12,1.5230593203360653e-10,1.3712975737012626e-10,3.2874314074738186e-11,6.323209734296216e-11,1.7911759428086556e-11,8.959849025707102e-11,20.49820127130303,6.363065038328855,3.530200235037268,0.9534844805209423,0.04651551947905774,0.7792592053071196,0.22074079469288035,sub-04,ses-S3,N-Back,Low,9,zeroBACK,6
1.9934955304105506e-12,2.222687322668858e-12,8.485858382294701e-12,4.18973521971895e-12,5.451832411978925e-12,1.3317480891521871e-11,1.6804877752110266e-11,5.7441022429717975e-11,8.472197506715176e-12,2.9466642974047535e-11,6.846632113743974e-12,1.9803391707753175,0.23491972651462986,0.2875182461122899,0.6644677190415694,0.33553228095843063,0.22331197789271112,0.7766880221072888,sub-05,ses-S1,Flanker,Medium,0,Flanker,13
2.65475934416351e-12,3.2524074074767947e-12,1.197672850695055e-11,4.6211142363982705e-12,8.255026236904935e-12,1.3760594322690642e-11,3.3112595454918215e-11,5.315853158575755e-11,1.6049630856380258e-11,2.962607268358213e-11,7.414402906389425e-12,2.764744599136711,0.221659808237521,0.5417400756352858,0.7343777316981054,0.2656222683018946,0.35138223634230803,0.6486177636576921,sub-05,ses-S1,Flanker,Medium,1,Flanker,13
1.855336670726395e-12,2.5136478131057024e-12,1.0228372191851609e-11,3.6301707854730752e-12,6.502025434200547e-12,1.6105955220521948e-11,2.57002851083273e-11,5.3243478091919e-11,1.2450778082486386e-11,2.8663417577594776e-11,7.962744620638774e-12,2.5126466485841537,0.18139119655857278,0.4343787006131027,0.7153143768664944,0.2846856231335056,0.30283404266072433,0.6971659573392757,sub-05,ses-S1,Flanker,Medium,2,Flanker,13
2.0695965554220207e-12,2.8651500793041784e-12,9.269395633741268e-12,4.163217208825819e-12,5.998423489657945e-12,1.0867678459852963e-11,2.5741331873657645e-11,4.2761209505001114e-11,1.2669227991169949e-11,2.362303014999549e-11,5.8402030858924244e-12,2.7770237554601014,0.22327200577010006,0.5363083360062666,0.7352412733559353,0.2647587266440648,0.3490889969395304,0.6509110030604697,sub-05,ses-S1,Flanker,Medium,3,Flanker,13
2.3187075366161556e-12,2.857267701985154e-12,1.0719342619543507e-11,4.351772771190912e-12,6.525815004214235e-12,1.3000820357777602e-11,3.4993857997179034e-11,4.856228241040056e-11,1.6630092114211102e-11,2.6937745387053674e-11,6.89675588854249e-12,3.2645526166295147,0.21631060960666448,0.6173527841793156,0.7655088141952979,0.2344911858047021,0.3817057046663913,0.6182942953336086,sub-05,ses-S1,Flanker,Medium,4,Flanker,13
2.477019102482457e-12,3.4275132642527582e-12,1.1382433527582017e-11,3.745900200036117e-12,6.887602249501972e-12,5.210869612724268e-12,3.3301581163001794e-11,2.3875250216079422e-11,1.6230685220859488e-11,1.6736497822652334e-11,3.648669321157519e-12,2.9256995951089984,0.2176177085928173,0.9697778706660933,0.7452683335103142,0.2547316664896858,0.492328543795731,0.5076714562042691,sub-05,ses-S1,Flanker,Medium,5,Flanker,13
1.9182374927267324e-12,3.0810329013888475e-12,9.90629848683852e-12,3.5884305281907327e-12,6.356995205980405e-12,5.1304375576026016e-12,3.785938593734004e-11,2.631740661086742e-11,1.798604134536793e-11,1.6939630539993764e-11,3.2948946633878194e-12,3.821748959779469,0.19363816820937682,1.0617729414407022,0.7926063740892606,0.20739362591073937,0.5149805393695625,0.4850194606304375,sub-05,ses-S1,Flanker,Medium,6,Flanker,13
1.9940186330013157e-12,2.9520086172332002e-12,1.0559138321870195e-11,3.803048660310005e-12,6.779554526421949e-12,1.0476807674242243e-11,3.5291080921183283e-11,4.09414760563102e-11,1.681161103321181e-11,2.3580140208058766e-11,5.6294996506759984e-12,3.3422311409718004,0.18884293132814484,0.7129563643335022,0.7697036459979425,0.23029635400205756,0.41621396737149685,0.583786032628503,sub-05,ses-S1,Flanker,Medium,7,Flanker,13
2.3501780449974868e-12,3.158172536121122e-12,1.042659262462226e-11,4.212517066531854e-12,6.2297899749469294e-12,1.2730725365496547e-11,3.433488649946276e-11,4.7182567113985e-11,1.651962137755325e-11,2.6179153120063433e-11,6.7989840394970835e-12,3.293011220020372,0.225402308271599,0.6310219930259235,0.7670632689389396,0.23293673106106036,0.386887482648368,0.6131125173516321,sub-05,ses-S1,Flanker,Medium,8,Flanker,13
2.1366788024904836e-12,2.9666715574050242e-12,1.1342333181124476e-11,3.760283113952754e-12,6.645951052563883e-12,1.5546936627364608e-11,2.35140550453265e-11,5.233479063096662e-11,1.1772693052228514e-11,2.8910529231056828e-11,7.883932156007964e-12,2.073123286878734,0.1883808885147433,0.40721126058051627,0.6745981509203733,0.32540184907962666,0.28937464614412595,0.7106253538558741,sub-05,ses-S1,Flanker,Medium,9,Flanker,13
2.0161472677674466e-12,2.940400846254366e-12,1.140523360886461e-11,3.880653276952081e-12,7.055120210592993e-12,1.2246375314198193e-11,2.739871237095822e-11,4.875514475600922e-11,1.3422534356841732e-11,2.7412338386212296e-11,6.400530716237767e-12,2.4022929569511695,0.17677386863872874,0.48965302294651825,0.7060805719398983,0.29391942806010174,0.3287027350691301,0.6712972649308698,sub-05,ses-S1,Flanker,Medium,10,Flanker,13
2.4286240769529227e-12,2.398256903188507e-12,1.1272614959534319e-11,5.213521973948783e-12,7.272125411127351e-12,1.4731536339435686e-11,2.045095267485565e-11,4.3344358858858235e-11,1.0135126519617282e-11,2.5017648059244566e-11,7.701300760874108e-12,1.8142154902184733,0.2154446049715204,0.4051190781649889,0.6446611840934867,0.35533881590651323,0.2883165451671562,0.7116834548328438,sub-05,ses-S1,Flanker,Medium,11,Flanker,13
